134.15262601546505	-4975.79905524751	69457.63257427764	-502512.93786839163	2.1490690954960193e6	-5.794339425880659e6	1.0124288372827657e7	-1.144695031911727e7	8.084418147470718e6	-3.2425039014398768e6	563914.9823667594
-17.066025339906016	1788.5359223904943	-32977.11577434383	271148.279402001	-1.2450796513882081e6	3.508075639623914e6	-6.311665216993474e6	7.284133589357409e6	-5.221961786579246e6	2.1181485417995923e6	-371593.74934469414
5.634640895551063	-643.4896968795395	16079.581840000496	-156596.66191249358	796814.5569526069	-2.401021206240961e6	4.525354810779087e6	-5.400819213362522e6	3.9700688619827447e6	-1.641616288846429e6	292373.41386395047
-2.653982859605644	310.9696264560539	-8443.231741766782	92911.68312389038	-520924.35012180434	1.687440230610928e6	-3.3575944809289137e6	4.1763560939357616e6	-3.170361097473515e6	1.3447789889961113e6	-244472.15204428794
1.5075327251456345	-178.59143817855013	5019.800949512356	-58420.51466471928	349948.2726024665	-1.2047762793239788e6	2.524562735420848e6	-3.2779729842041046e6	2.578252556928519e6	-1.1262787097685384e6	209842.2059654487
-0.9602605722183443	114.40246417817944	-3272.6022186623354	39217.49898088427	-244136.60592824544	877400.2514941947	-1.9179845109133837e6	2.5893946017210935e6	-2.10883779157566e6	949898.7432862271	-181793.0270500539
0.6585339324844913	-78.70836316747476	2274.0361184629996	-27711.981122400808	176536.09076591016	-652471.238212552	1.4711019122659448e6	-2.050000348267187e6	1.721867029906941e6	-798522.758699003	157005.30707311866
-0.4718936449073996	56.5099848871071	-1642.4227799124649	20218.141748955128	-130638.83768516277	491599.66559410805	-1.1321144627271278e6	1.6151243569497839e6	-1.3906671196072965e6	661383.127463809	-133318.4870483988
0.34181016557091715	-40.979961607279826	1195.3240093218958	-14804.404053634002	96492.026613516	-367212.71177556453	857353.7809415907	-1.24287521909866e6	1.0895412382307462e6	-528361.3996028608	108712.00288698629
-0.23389040848883838	28.059608077610147	-820.0938859808798	10191.805456817623	-66753.68821618894	255675.9832014801	-601732.0315813175	880710.3511766061	-780729.1301930433	383448.5659018775	-80019.58757791975
0.09090909090909091	-10.909090909090908	319.09090909090907	-3970.909090909091	26059.090909090908	-100066.90909090909	236269.0909090909	-347170.9090909091	309199.0909090909	-152690.9090909091	32065.090909090908
